Base Set - Premier Level - Pink and Purple Prizms,130,Aaliyah Edwards,Washington Mystics,/99
Base Set - Premier Level - Pink and Purple Prizms,131,Crystal Dangerfield,Los Angeles Sparks,/99
Base Set - Premier Level - Pink and Purple Prizms,132,Karlie Samuelson,Washington Mystics,/99
Base Set - Premier Level - Pink and Purple Prizms,133,Lauren Jackson,Seattle Storm,/99
Base Set - Premier Level - Pink and Purple Prizms,134,Jacy Sheldon,Dallas Wings,/99
Base Set - Premier Level - Pink and Purple Prizms,135,Ruthie Bolton,Sacramento Monarchs,/99
Base Set - Premier Level - Pink and Purple Prizms,136,Betnijah Laney-Hamilton,New York Liberty,/99
Base Set - Premier Level - Pink and Purple Prizms,137,Brittney Griner,Phoenix Mercury,/99
Base Set - Premier Level - Pink and Purple Prizms,138,Chelsea Gray,Las Vegas Aces,/99
Base Set - Premier Level - Pink and Purple Prizms,139,Shakira Austin,Washington Mystics,/99
Base Set - Premier Level - Pink and Purple Prizms,140,Rhyne Howard,Atlanta Dream,/99
Base Set - Premier Level - Pink and Purple Prizms,141,Lisa Leslie,Los Angeles Sparks,/99
Base Set - Premier Level - Pink and Purple Prizms,142,Jewell Loyd,Seattle Storm,/99
Base Set - Premier Level - Pink and Purple Prizms,143,Lexie Hull,Indiana Fever,/99
Base Set - Premier Level - Pink and Purple Prizms,144,Kate Martin,Las Vegas Aces,/99
Base Set - Premier Level - Pink and Purple Prizms,145,Aerial Powers,Atlanta Dream,/99
Base Set - Premier Level - Pink and Purple Prizms,146,Dana Evans,Chicago Sky,/99
Base Set - Premier Level - Pink and Purple Prizms,147,Angel Reese,Chicago Sky,/99
Base Set - Premier Level - Pink and Purple Prizms,148,Sydney Colson,Las Vegas Aces,/99
Base Set - Premier Level - Pink and Purple Prizms,149,Nneka Ogwumike,Seattle Storm,/99
Base Set - Premier Level - Pink and Purple Prizms,150,Sue Bird,Seattle Storm,/99
Base Set - Premier Level - Pink and Purple Prizms,151,Caitlin Clark,Indiana Fever,/99
Base Set - Premier Level - Pink and Purple Prizms,152,Erica Wheeler,Indiana Fever,/99
Base Set - Premier Level - Pink and Purple Prizms,153,Ariel Atkins,Washington Mystics,/99
Base Set - Premier Level - Pink and Purple Prizms,154,Maddy Siegrist,Dallas Wings,/99
Base Set - Premier Level - Pink and Purple Prizms,155,Arike Ogunbowale,Dallas Wings,/99
Base Set - Premier Level - Pink and Purple Prizms,156,Dawn Staley,Charlotte Sting,/99
Base Set - Premier Level - Pink and Purple Prizms,157,Grace Berger,Indiana Fever,/99
Base Set - Premier Level - Pink and Purple Prizms,158,A'ja Wilson,Las Vegas Aces,/99
Base Set - Premier Level - Pink and Purple Prizms,159,Marquesha Davis,New York Liberty,/99
Base Set - Premier Level - Pink and Purple Prizms,160,Julie Vanloo,Washington Mystics,/99
Base Set - Premier Level - Pink and Purple Prizms,161,Marine Johannes,New York Liberty,/99
Base Set - Premier Level - Pink and Purple Prizms,162,Nika Muhl,Seattle Storm,/99
Base Set - Premier Level - Pink and Purple Prizms,163,Courtney Williams,Minnesota Lynx,/99
Base Set - Premier Level - Pink and Purple Prizms,164,Cynthia Cooper-Dyke,Houston Comets,/99
Base Set - Premier Level - Pink and Purple Prizms,165,Haley Jones,Atlanta Dream,/99
Base Set - Premier Level - Pink and Purple Prizms,166,Jonquel Jones,New York Liberty,/99
Base Set - Premier Level - Pink and Purple Prizms,167,Ezi Magbegor,Seattle Storm,/99
Base Set - Premier Level - Pink and Purple Prizms,168,Temi Fagbenle,Indiana Fever,/99
Base Set - Premier Level - Pink and Purple Prizms,169,Diamond Miller,Minnesota Lynx,/99
Base Set - Premier Level - Pink and Purple Prizms,170,Alissa Pili,Minnesota Lynx,/99
Base Set - Premier Level - Pink and Purple Prizms,171,Kristi Toliver,Los Angeles Sparks,/99
Base Set - Premier Level - Pink and Purple Prizms,172,Alyssa Thomas,Connecticut Sun,/99
Base Set - Premier Level - Pink and Purple Prizms,173,Emily Engstler,Washington Mystics,/99
Base Set - Premier Level - Pink and Purple Prizms,174,Sabrina Ionescu,New York Liberty,/99
Base Set - Premier Level - Pink and Purple Prizms,175,Cheyenne Parker-Tyus,Atlanta Dream,/99
Base Set - Premier Level - Pink and Purple Prizms,176,Kayla McBride,Minnesota Lynx,/99
Base Set - Premier Level - Pink and Purple Prizms,177,Sevgi Uzun,Dallas Wings,/99
Base Set - Premier Level - Pink and Purple Prizms,178,Kahleah Copper,Phoenix Mercury,/99
Base Set - Premier Level - Pink and Purple Prizms,179,Kiah Stokes,Las Vegas Aces,/99
Base Set - Premier Level - Pink and Purple Prizms,180,Jackie Young,Las Vegas Aces,/99
Base Set - Premier Level - Pink and Purple Prizms,181,Jaelyn Brown,Dallas Wings,/99
Base Set - Premier Level - Pink and Purple Prizms,182,Isabelle Harrison,Chicago Sky,/99
Base Set - Premier Level - Pink and Purple Prizms,183,Sheryl Swoopes,Houston Comets,/99
Base Set - Premier Level - Pink and Purple Prizms,184,Tamika Catchings,Indiana Fever,/99
Base Set - Premier Level - Pink and Purple Prizms,185,Breanna Stewart,New York Liberty,/99
Base Set - Premier Level - Pink and Purple Prizms,186,Courtney Vandersloot,New York Liberty,/99
Base Set - Premier Level - Pink and Purple Prizms,187,Zia Cooke,Los Angeles Sparks,/99
Base Set - Premier Level - Pink and Purple Prizms,188,Diana Taurasi,Phoenix Mercury,/99
Base Set - Premier Level - Pink and Purple Prizms,189,Tiffany Mitchell,Connecticut Sun,/99
Base Set - Premier Level - Pink and Purple Prizms,190,Marina Mabrey,Connecticut Sun,/99
Base Set - Premier Level - Pink and Purple Prizms,191,Cameron Brink,Los Angeles Sparks,/99
Base Set - Premier Level - Pink and Purple Prizms,192,Brionna Jones,Connecticut Sun,/99
Base Set - Premier Level - Pink and Purple Prizms,193,Skylar Diggins-Smith,Seattle Storm,/99
Base Set - Premier Level - Pink and Purple Prizms,194,DiJonai Carrington,Connecticut Sun,/99
Base Set - Premier Level - Pink and Purple Prizms,195,Kamilla Cardoso,Chicago Sky,/99
Base Set - Premier Level - Pink and Purple Prizms,196,Sophie Cunningham,Phoenix Mercury,/99
Base Set - Premier Level - Pink and Purple Prizms,197,Satou Sabally,Dallas Wings,/99
Base Set - Premier Level - Pink and Purple Prizms,198,Jordin Canada,Atlanta Dream,/99
Base Set - Premier Level - Pink and Purple Prizms,199,Chennedy Carter,Chicago Sky,/99
Base Set - Premier Level - Pink and Purple Prizms,200,Lexie Brown,Los Angeles Sparks,/99
Base Set - Premier Level - Pink Ice Prizms,101,Katie Douglas,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,102,Alysha Clark,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,103,Ivana Dojkic,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,104,Jordan Horston,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,105,Kelsey Plum,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,106,Brittney Sykes,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,107,Tina Charles,Atlanta Dream,
Base Set - Premier Level - Pink Ice Prizms,108,Maya Moore,Minnesota Lynx,
Base Set - Premier Level - Pink Ice Prizms,109,Natasha Howard,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,110,Kalani Brown,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,111,Nyara Sabally,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,112,Diamond DeShields,Chicago Sky,
Base Set - Premier Level - Pink Ice Prizms,113,DiDi Richards,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,114,Allisha Gray,Atlanta Dream,
Base Set - Premier Level - Pink Ice Prizms,115,Natasha Cloud,Phoenix Mercury,
Base Set - Premier Level - Pink Ice Prizms,116,Li Yueru,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,117,Dorka Juhasz,Minnesota Lynx,
Base Set - Premier Level - Pink Ice Prizms,118,Kelsey Mitchell,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,119,NaLyssa Smith,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,120,Lou Lopez Senechal,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,121,Moriah Jefferson,Chicago Sky,
Base Set - Premier Level - Pink Ice Prizms,122,Aari McDonald,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,123,Elena Delle Donne,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,124,Napheesa Collier,Minnesota Lynx,
Base Set - Premier Level - Pink Ice Prizms,125,Katie Lou Samuelson,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,126,Aliyah Boston,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,127,Rickea Jackson,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,128,Celeste Taylor,Phoenix Mercury,
Base Set - Premier Level - Pink Ice Prizms,129,DeWanna Bonner,Connecticut Sun,
Base Set - Premier Level - Pink Ice Prizms,130,Aaliyah Edwards,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,131,Crystal Dangerfield,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,132,Karlie Samuelson,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,133,Lauren Jackson,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,134,Jacy Sheldon,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,135,Ruthie Bolton,Sacramento Monarchs,
Base Set - Premier Level - Pink Ice Prizms,136,Betnijah Laney-Hamilton,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,137,Brittney Griner,Phoenix Mercury,
Base Set - Premier Level - Pink Ice Prizms,138,Chelsea Gray,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,139,Shakira Austin,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,140,Rhyne Howard,Atlanta Dream,
Base Set - Premier Level - Pink Ice Prizms,141,Lisa Leslie,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,142,Jewell Loyd,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,143,Lexie Hull,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,144,Kate Martin,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,145,Aerial Powers,Atlanta Dream,
Base Set - Premier Level - Pink Ice Prizms,146,Dana Evans,Chicago Sky,
Base Set - Premier Level - Pink Ice Prizms,147,Angel Reese,Chicago Sky,
Base Set - Premier Level - Pink Ice Prizms,148,Sydney Colson,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,149,Nneka Ogwumike,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,150,Sue Bird,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,151,Caitlin Clark,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,152,Erica Wheeler,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,153,Ariel Atkins,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,154,Maddy Siegrist,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,155,Arike Ogunbowale,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,156,Dawn Staley,Charlotte Sting,
Base Set - Premier Level - Pink Ice Prizms,157,Grace Berger,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,158,A'ja Wilson,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,159,Marquesha Davis,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,160,Julie Vanloo,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,161,Marine Johannes,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,162,Nika Muhl,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,163,Courtney Williams,Minnesota Lynx,
Base Set - Premier Level - Pink Ice Prizms,164,Cynthia Cooper-Dyke,Houston Comets,
Base Set - Premier Level - Pink Ice Prizms,165,Haley Jones,Atlanta Dream,
Base Set - Premier Level - Pink Ice Prizms,166,Jonquel Jones,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,167,Ezi Magbegor,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,168,Temi Fagbenle,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,169,Diamond Miller,Minnesota Lynx,
Base Set - Premier Level - Pink Ice Prizms,170,Alissa Pili,Minnesota Lynx,
Base Set - Premier Level - Pink Ice Prizms,171,Kristi Toliver,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,172,Alyssa Thomas,Connecticut Sun,
Base Set - Premier Level - Pink Ice Prizms,173,Emily Engstler,Washington Mystics,
Base Set - Premier Level - Pink Ice Prizms,174,Sabrina Ionescu,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,175,Cheyenne Parker-Tyus,Atlanta Dream,
Base Set - Premier Level - Pink Ice Prizms,176,Kayla McBride,Minnesota Lynx,
Base Set - Premier Level - Pink Ice Prizms,177,Sevgi Uzun,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,178,Kahleah Copper,Phoenix Mercury,
Base Set - Premier Level - Pink Ice Prizms,179,Kiah Stokes,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,180,Jackie Young,Las Vegas Aces,
Base Set - Premier Level - Pink Ice Prizms,181,Jaelyn Brown,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,182,Isabelle Harrison,Chicago Sky,
Base Set - Premier Level - Pink Ice Prizms,183,Sheryl Swoopes,Houston Comets,
Base Set - Premier Level - Pink Ice Prizms,184,Tamika Catchings,Indiana Fever,
Base Set - Premier Level - Pink Ice Prizms,185,Breanna Stewart,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,186,Courtney Vandersloot,New York Liberty,
Base Set - Premier Level - Pink Ice Prizms,187,Zia Cooke,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,188,Diana Taurasi,Phoenix Mercury,
Base Set - Premier Level - Pink Ice Prizms,189,Tiffany Mitchell,Connecticut Sun,
Base Set - Premier Level - Pink Ice Prizms,190,Marina Mabrey,Connecticut Sun,
Base Set - Premier Level - Pink Ice Prizms,191,Cameron Brink,Los Angeles Sparks,
Base Set - Premier Level - Pink Ice Prizms,192,Brionna Jones,Connecticut Sun,
Base Set - Premier Level - Pink Ice Prizms,193,Skylar Diggins-Smith,Seattle Storm,
Base Set - Premier Level - Pink Ice Prizms,194,DiJonai Carrington,Connecticut Sun,
Base Set - Premier Level - Pink Ice Prizms,195,Kamilla Cardoso,Chicago Sky,
Base Set - Premier Level - Pink Ice Prizms,196,Sophie Cunningham,Phoenix Mercury,
Base Set - Premier Level - Pink Ice Prizms,197,Satou Sabally,Dallas Wings,
Base Set - Premier Level - Pink Ice Prizms,198,Jordin Canada,Atlanta Dream,
Base Set - Premier Level - Pink Ice Prizms,199,Chennedy Carter,Chicago Sky,
Base Set - Premier Level - Pink Ice Prizms,200,Lexie Brown,Los Angeles Sparks,
Base Set - Premier Level - Pink Shimmer Prizms FOTL,101,Katie Douglas,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,102,Alysha Clark,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,103,Ivana Dojkic,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,104,Jordan Horston,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,105,Kelsey Plum,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,106,Brittney Sykes,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,107,Tina Charles,Atlanta Dream,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,108,Maya Moore,Minnesota Lynx,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,109,Natasha Howard,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,110,Kalani Brown,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,111,Nyara Sabally,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,112,Diamond DeShields,Chicago Sky,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,113,DiDi Richards,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,114,Allisha Gray,Atlanta Dream,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,115,Natasha Cloud,Phoenix Mercury,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,116,Li Yueru,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,117,Dorka Juhasz,Minnesota Lynx,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,118,Kelsey Mitchell,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,119,NaLyssa Smith,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,120,Lou Lopez Senechal,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,121,Moriah Jefferson,Chicago Sky,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,122,Aari McDonald,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,123,Elena Delle Donne,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,124,Napheesa Collier,Minnesota Lynx,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,125,Katie Lou Samuelson,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,126,Aliyah Boston,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,127,Rickea Jackson,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,128,Celeste Taylor,Phoenix Mercury,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,129,DeWanna Bonner,Connecticut Sun,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,130,Aaliyah Edwards,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,131,Crystal Dangerfield,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,132,Karlie Samuelson,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,133,Lauren Jackson,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,134,Jacy Sheldon,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,135,Ruthie Bolton,Sacramento Monarchs,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,136,Betnijah Laney-Hamilton,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,137,Brittney Griner,Phoenix Mercury,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,138,Chelsea Gray,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,139,Shakira Austin,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,140,Rhyne Howard,Atlanta Dream,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,141,Lisa Leslie,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,142,Jewell Loyd,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,143,Lexie Hull,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,144,Kate Martin,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,145,Aerial Powers,Atlanta Dream,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,146,Dana Evans,Chicago Sky,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,147,Angel Reese,Chicago Sky,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,148,Sydney Colson,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,149,Nneka Ogwumike,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,150,Sue Bird,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,151,Caitlin Clark,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,152,Erica Wheeler,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,153,Ariel Atkins,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,154,Maddy Siegrist,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,155,Arike Ogunbowale,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,156,Dawn Staley,Charlotte Sting,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,157,Grace Berger,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,158,A'ja Wilson,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,159,Marquesha Davis,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,160,Julie Vanloo,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,161,Marine Johannes,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,162,Nika Muhl,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,163,Courtney Williams,Minnesota Lynx,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,164,Cynthia Cooper-Dyke,Houston Comets,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,165,Haley Jones,Atlanta Dream,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,166,Jonquel Jones,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,167,Ezi Magbegor,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,168,Temi Fagbenle,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,169,Diamond Miller,Minnesota Lynx,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,170,Alissa Pili,Minnesota Lynx,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,171,Kristi Toliver,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,172,Alyssa Thomas,Connecticut Sun,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,173,Emily Engstler,Washington Mystics,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,174,Sabrina Ionescu,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,175,Cheyenne Parker-Tyus,Atlanta Dream,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,176,Kayla McBride,Minnesota Lynx,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,177,Sevgi Uzun,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,178,Kahleah Copper,Phoenix Mercury,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,179,Kiah Stokes,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,180,Jackie Young,Las Vegas Aces,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,181,Jaelyn Brown,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,182,Isabelle Harrison,Chicago Sky,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,183,Sheryl Swoopes,Houston Comets,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,184,Tamika Catchings,Indiana Fever,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,185,Breanna Stewart,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,186,Courtney Vandersloot,New York Liberty,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,187,Zia Cooke,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,188,Diana Taurasi,Phoenix Mercury,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,189,Tiffany Mitchell,Connecticut Sun,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,190,Marina Mabrey,Connecticut Sun,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,191,Cameron Brink,Los Angeles Sparks,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,192,Brionna Jones,Connecticut Sun,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,193,Skylar Diggins-Smith,Seattle Storm,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,194,DiJonai Carrington,Connecticut Sun,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,195,Kamilla Cardoso,Chicago Sky,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,196,Sophie Cunningham,Phoenix Mercury,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,197,Satou Sabally,Dallas Wings,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,198,Jordin Canada,Atlanta Dream,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,199,Chennedy Carter,Chicago Sky,/3
Base Set - Premier Level - Pink Shimmer Prizms FOTL,200,Lexie Brown,Los Angeles Sparks,/3
Base Set - Premier Level - Purple Ice Prizms,101,Katie Douglas,Indiana Fever,/149
Base Set - Premier Level - Purple Ice Prizms,102,Alysha Clark,Las Vegas Aces,/149
Base Set - Premier Level - Purple Ice Prizms,103,Ivana Dojkic,New York Liberty,/149
Base Set - Premier Level - Purple Ice Prizms,104,Jordan Horston,Seattle Storm,/149
Base Set - Premier Level - Purple Ice Prizms,105,Kelsey Plum,Las Vegas Aces,/149
Base Set - Premier Level - Purple Ice Prizms,106,Brittney Sykes,Washington Mystics,/149
Base Set - Premier Level - Purple Ice Prizms,107,Tina Charles,Atlanta Dream,/149
Base Set - Premier Level - Purple Ice Prizms,108,Maya Moore,Minnesota Lynx,/149
Base Set - Premier Level - Purple Ice Prizms,109,Natasha Howard,Dallas Wings,/149
Base Set - Premier Level - Purple Ice Prizms,110,Kalani Brown,Dallas Wings,/149
Base Set - Premier Level - Purple Ice Prizms,111,Nyara Sabally,New York Liberty,/149
Base Set - Premier Level - Purple Ice Prizms,112,Diamond DeShields,Chicago Sky,/149
Base Set - Premier Level - Purple Ice Prizms,113,DiDi Richards,Washington Mystics,/149
Base Set - Premier Level - Purple Ice Prizms,114,Allisha Gray,Atlanta Dream,/149
Base Set - Premier Level - Purple Ice Prizms,115,Natasha Cloud,Phoenix Mercury,/149
Base Set - Premier Level - Purple Ice Prizms,116,Li Yueru,Los Angeles Sparks,/149
Base Set - Premier Level - Purple Ice Prizms,117,Dorka Juhasz,Minnesota Lynx,/149
Base Set - Premier Level - Purple Ice Prizms,118,Kelsey Mitchell,Indiana Fever,/149
Base Set - Premier Level - Purple Ice Prizms,119,NaLyssa Smith,Indiana Fever,/149
Base Set - Premier Level - Purple Ice Prizms,120,Lou Lopez Senechal,Dallas Wings,/149
Base Set - Premier Level - Purple Ice Prizms,121,Moriah Jefferson,Chicago Sky,/149
Base Set - Premier Level - Purple Ice Prizms,122,Aari McDonald,Los Angeles Sparks,/149
Base Set - Premier Level - Purple Ice Prizms,123,Elena Delle Donne,Washington Mystics,/149
Base Set - Premier Level - Purple Ice Prizms,124,Napheesa Collier,Minnesota Lynx,/149
Base Set - Premier Level - Purple Ice Prizms,125,Katie Lou Samuelson,Indiana Fever,/149
Base Set - Premier Level - Purple Ice Prizms,126,Aliyah Boston,Indiana Fever,/149
Base Set - Premier Level - Purple Ice Prizms,127,Rickea Jackson,Los Angeles Sparks,/149
Base Set - Premier Level - Purple Ice Prizms,128,Celeste Taylor,Phoenix Mercury,/149
Base Set - Premier Level - Purple Ice Prizms,129,DeWanna Bonner,Connecticut Sun,/149
Base Set - Premier Level - Purple Ice Prizms,130,Aaliyah Edwards,Washington Mystics,/149
